C,NEMP.WORLD,PREDISPATCHIS,AEMO,PUBLIC,2020/03/19,12:01:14,0000000320548349,PREDISPATCHIS,0000000320548346
I,PREDISPATCH,CASE_SOLUTION,1,PREDISPATCHSEQNO,RUNNO,SOLUTIONSTATUS,SPDVERSION,NONPHYSICALLOSSES,TOTALOBJECTIVE,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALASPROFILEVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,LASTCHANGED,INTERVENTION
D,PREDISPATCH,CASE_SOLUTION,1,2020031917,1,18,,0,527833346.7460,0,0,0,0,179,,,,,0,0,0,"2020/03/19 12:00:48",0
I,PREDISPATCH,LOCAL_PRICE,1,PREDISPATCHSEQNO,DATETIME,DUID,PERIODID,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V^^S_NIL_SETB_SECP_2,2020031940,0,10000,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/08/05 00:00:00",1,352.45749
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V^^S_NIL_TBSE_1,2020031940,0,778.52,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/08/05 00:00:00",1,347.69164
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V_GANWR_SF_BAT_50,2020031940,0,50.001,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/01/24 00:00:00",1,0
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V_S_NIL_ROCOF,2020031940,0,820.2,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/01/03 00:00:00",1,260
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V_T_NIL_FCSPS,2020031940,0,377.93049,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2016/12/20 00:00:00",1,-66.64699
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V^V_NIL_ARWBBA,2020031940,0,506,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2020/01/08 00:00:00",1,308.785
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V^^N_NIL_1,2020031940,0,888.43036,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/05/15 00:00:00",1,253.84328
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V^^SML_NIL_3,2020031940,0,246.14714,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/07/08 00:00:00",1,72.72488
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V^^SML_NSWRB_2,2020031940,0,173.98705,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/10/14 00:00:00",2,68.17204
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V^^S_KNPW_MAXG,2020031940,0,747.66663,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/08/05 00:00:00",1,343.87896
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V^^S_KNPW_SETB,2020031940,0,708.1,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/08/05 00:00:00",1,351.50432
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V^^S_NIL_MAXG_1,2020031940,0,779.76663,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/08/05 00:00:00",1,335.30043
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>V_NIL_7,2020031940,0,1006.60179,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/01/29 00:00:00",1,4
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>V_NIL_8,2020031940,0,458.90526,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/16 00:00:00",1,328.7162
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>V_NIL_9,2020031940,0,400.47,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/03/05 00:00:00",1,126.422
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>V_NIL_RADIAL_10,2020031940,0,12036.80471,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/03 00:00:00",2,1390
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>V_NIL_RADIAL_11,2020031940,0,1860.59069,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/01/11 00:00:00",1,1050
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,VSML_220,2020031940,0,220,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2012/07/04 00:00:00",1,99
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V^S_HYCP,2020031940,0,732.50271,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/09/20 00:00:00",1,260
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>S_NIL_HYSE,2020031940,0,697,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2015/07/02 00:00:00",1,260
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>S_NIL_SETX_SETX,2020031940,0,137.49298,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/03/14 00:00:00",2,-95.317
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>V_NIL_13,2020031940,0,405.41507,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/01/11 00:00:00",1,115.91851
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>V_NIL_14,2020031940,0,261.58532,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/01/11 00:00:00",1,115.92493
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>V_NIL_16,2020031940,0,10233.88932,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/01/11 00:00:00",1,115.92493
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>V_NIL_17,2020031940,0,10170,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/02/28 00:00:00",1,0
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>V_NIL_6,2020031940,0,459.25588,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/13 00:00:00",1,153.22828
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>V_NIL_6B_R,2020031940,0,16091.90939,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2020/02/17 00:00:00",1,3707.52176
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>V_NIL_9,2020031940,0,632.89868,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/16 00:00:00",1,280.29612
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>EPTT,2020031940,0,499.951,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/01/29 00:00:00",1,4
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>SML_NSWRB_10,2020031940,0,451.42193,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/11 00:00:00",1,-84.2352
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>SML_NSWRB_10_1,2020031940,0,454.87468,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/11 00:00:00",1,-84.2352
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>SML_NSWRB_9,2020031940,0,310.59021,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/11 00:00:00",1,-63.74081
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>SML_NSWRB_9_1,2020031940,0,313.1963,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/11 00:00:00",1,-63.74081
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>V_NIL_3,2020031940,0,2207.72593,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2020/03/09 00:00:00",1,-101.10893
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>V_NIL_4A,2020031940,0,1290.26603,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2020/03/09 00:00:00",1,-98.62262
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>V_NIL_4B,2020031940,0,1199.20011,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2020/03/09 00:00:00",1,-98.63162
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>V_NIL_4C,2020031940,0,770.42828,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2020/03/09 00:00:00",1,-98.62694
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>V_NIL_5,2020031940,0,804.41327,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2020/03/09 00:00:00",1,18.74818
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>V_NIL_6,2020031940,0,515.94202,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/16 00:00:00",1,-161.65001
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>V_NIL_6A_R,2020031940,0,6091.90939,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2020/02/17 00:00:00",2,3972.58576
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>V_EPTT_3,2020031940,0,786.77835,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/17 00:00:00",1,81.20621
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>V_NIL1A_R,2020031940,0,1125.63258,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2020/03/09 00:00:00",1,101.03165
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>V_NIL_19,2020031940,0,1770.9992,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2020/03/09 00:00:00",1,-2.06032
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>V_NIL_1A,2020031940,0,1839.54873,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/16 00:00:00",1,-129.94131
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>V_NIL_1B,2020031940,0,1845.48564,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/16 00:00:00",1,-129.94151
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>V_NIL_2A_R,2020031940,0,4687.01389,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2020/02/17 00:00:00",2,3141.70603
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>V_NIL_2B_R,2020031940,0,14687.01389,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2020/02/17 00:00:00",2,2980.92003
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>SML_NIL_8_5M,2020031940,0,365.35477,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/11 00:00:00",1,-26.22038
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>SML_NSWRB_11,2020031940,0,561.96962,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/11 00:00:00",1,-93.81606
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>SML_NSWRB_11_1,2020031940,0,565.78934,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/11 00:00:00",1,-93.81606
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>S_NIL_DVBG_DVBR,2020031940,0,994.78708,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/10/25 00:00:00",2,304.95461
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>V_EPTT_1,2020031940,0,1769.67966,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/17 00:00:00",1,-81.13982
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>V_EPTT_2A_R,2020031940,0,3713.65665,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/17 00:00:00",1,2546.73535
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>V_EPTT_2B_R,2020031940,0,13713.65665,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/17 00:00:00",1,2417.67135
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>N-NIL_HH,2020031940,0,2236.54169,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2020/02/21 00:00:00",1,430.49716
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>SML_NIL_5,2020031940,0,503.16163,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/11 00:00:00",1,90.31493
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>SML_NIL_6,2020031940,0,610.34932,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/11 00:00:00",1,271.8069
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>SML_NIL_7A,2020031940,0,20102.62431,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/16 00:00:00",1,-9.63097
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>SML_NIL_7B,2020031940,0,20059.3106,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/16 00:00:00",1,-5.01608
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>SML_NIL_7C,2020031940,0,20085.28046,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/16 00:00:00",1,-5.78622
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,V>>SML_NIL_8,2020031940,0,351.35775,0,0,"2020/03/19 12:00:48","2020/03/20 00:00:00",,"2019/12/11 00:00:00",1,-26.22038
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DSNAP_DFS_V_DDSM,2020031941,0,11171,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2014/05/19 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DSNAP_DFS_V_NIL_3,2020031941,0,12189.90365,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2019/06/05 00:00:00",1,-279.54091
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DSNAP_DFS_V_NIL_8,2020031941,0,10799.72578,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2019/06/05 00:00:00",1,130.85899
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DSNAP_DFS_V_ROYP,2020031941,0,10518,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2014/05/19 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DSNAP_NIL_BI_C,2020031941,0,10683.86795,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2019/08/20 00:00:00",1,130
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DSNAP_N^^V_NIL_1,2020031941,0,10563.84142,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2020/03/09 00:00:00",1,-566.12205
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DSNAP_N^^V_NIL_2,2020031941,0,11096.20414,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2019/09/10 00:00:00",1,-499.29354
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_T_PD_INER2,2020031941,0,10061.37634,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2018/04/13 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATA_MMS_ALERT1,2020031941,0,10274,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2013/08/21 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DSANP_V^^SML_NSWRB_2,2020031941,0,10180.77215,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2019/10/04 00:00:00",1,79.17228
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DSNAP_DFS_V_BABE_5M,2020031941,0,10437,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2014/05/19 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DSNAP_DFS_V_BAML,2020031941,0,10539,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2014/05/19 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DSNAP_DFS_V_BAML_5M,2020031941,0,10588,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2014/05/19 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DSNAP_DFS_V_DDMB,2020031941,0,10532,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2014/05/19 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DSNAP_DFS_V_DDMS,2020031941,0,11404,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2019/01/29 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_MSS1_IS,2020031941,0,10002,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2020/03/09 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_PDID_1,2020031941,0,10000,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2018/04/13 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_Q>NIL_BI_FB,2020031941,0,10590.0812,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2018/10/16 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_SRAR,2020031941,0,11118.61341,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2019/06/17 00:00:00",1,625.77197
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_SWNSW_63,2020031941,0,10417.24876,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2020/03/09 00:00:00",1,41.61997
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_TE_967_1,2020031941,0,10031,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2018/04/13 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_T_PD_INER,2020031941,0,10058.45206,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2018/04/13 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_T_SHGT,2020031941,0,10515,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2013/08/21 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_T_SHPM,2020031941,0,10404,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2016/03/17 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_T_TATU,2020031941,0,10113,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2013/08/21 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_T_WALE,2020031941,0,10123,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2016/03/17 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_VIC_SG,2020031941,0,10770,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2018/04/13 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_VMEL,2020031941,0,12975,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2013/08/21 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_V_BABE,2020031941,0,10438,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2013/08/21 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_TNWEST,2020031941,0,10103,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2013/08/21 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_TWCST,2020031941,0,10056,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2013/08/21 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_T_FASH1,2020031941,0,10582,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2016/03/17 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_T_GOCS1,2020031941,0,10482,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2016/03/17 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_T_HAGT1,2020031941,0,10456,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2016/03/17 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_T_PMHA1,2020031941,0,10443,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2016/03/17 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_T_PMHA3,2020031941,0,10132,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2016/03/17 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_Q_TAMR2,2020031941,0,10316,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2017/10/19 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_SADL,2020031941,0,10790,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2013/08/21 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_SNTH,2020031941,0,10238,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2013/08/21 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_SRIV,2020031941,0,10068,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2013/08/21 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_SSE,2020031941,0,10094,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2013/08/21 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_SWNSW,2020031941,0,10455,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2018/04/13 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_TNTH,2020031941,0,10079,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2013/08/21 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_Q_BCCP,2020031941,0,10766,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2015/12/16 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_Q_BCRG,2020031941,0,10804,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2015/12/16 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_Q_CLST,2020031941,0,10865,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2013/08/21 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_Q_CLWU,2020031941,0,10863,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2013/08/21 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_Q_LCCP,2020031941,0,10792,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2015/12/16 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_Q_RGLC,2020031941,0,10774,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2017/10/19 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_Q_TAMR,2020031941,0,10316,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2013/08/21 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_NTE,2020031941,0,10031,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2018/04/13 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_QCEN,2020031941,0,10816,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2013/08/21 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_QCIND,2020031941,0,10875,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2013/08/21 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_QFNQ,2020031941,0,10169,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2013/08/21 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_QNTH,2020031941,0,10629,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2013/08/21 00:00:00",1,-32
D,PREDISPATCH,CONSTRAINT_SOLUTION,5,2020031917,1,DATASNAP_DFS_QSTHE,2020031941,0,11629,0,0,"2020/03/19 12:00:48","2020/03/20 00:30:00",,"2013/08/21 00:00:00",1,-32
